station_mac,first_seen,manufacturer,power,probed_ssid,last_seen,riot_id,current_ap_bssid,current_ap_essid,poweron_mac,fip_essid,time
60:BE:B5:96:0C:DB,2015-10-20T11:03:05-03:00,Motorola Mobility LLC,-71,"Rangel wifi 2,rafael,HELIO,Tavares Wi-Fi,SODET,genomika-sala02,freda,Nexos_2,Rangel wifi,GVT-9F6F",2015-10-20T11:37:08-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T11:37:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
E4:8B:7F:EB:95:D1,2015-10-20T10:37:32-03:00,Apple,-65,SODET,2015-10-20T11:37:13-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-71,,2015-10-20T11:37:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-59,,2015-10-20T11:37:16-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
F4:F1:E1:7C:25:02,2015-10-20T10:29:51-03:00,Motorola Mobility LLC,-59,,2015-10-20T11:37:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T11:37:18-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-53,SODET,2015-10-20T11:37:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-51,,2015-10-20T11:37:13-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T11:37:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-51,,2015-10-20T11:37:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T11:37:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351841
14:2D:27:E2:00:09,2015-10-20T10:32:24-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-89,SDEC,2015-10-20T11:37:23-03:00,001,C8:3A:35:23:6F:F0,\u0000\u0000\u0000\u0000,,,1445351851
20:62:74:4B:78:50,2015-10-20T10:35:41-03:00,Microsoft Corporation,-85,sgpNET,2015-10-20T11:37:25-03:00,001,,,,,1445351851
FA:7E:79:32:AC:1D,2015-10-20T11:35:58-03:00,Unknown,-85,,2015-10-20T11:37:21-03:00,001,,,,,1445351851
56:EE:1F:10:6B:FE,2015-10-20T11:36:46-03:00,Unknown,-81,,2015-10-20T11:37:26-03:00,001,,,,,1445351851
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-87,,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-67,,2015-10-20T11:37:23-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
E4:8B:7F:EB:95:D1,2015-10-20T10:37:32-03:00,Apple,-67,SODET,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-63,SODET,2015-10-20T11:37:23-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-61,,2015-10-20T11:37:26-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-59,SODET,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-53,,2015-10-20T11:37:24-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-53,,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-53,SODET,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T11:37:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351851
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-87,SODET,2015-10-20T12:00:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
A8:BB:CF:89:6E:E9,2015-10-20T11:52:35-03:00,Apple,-85,,2015-10-20T12:00:36-03:00,001,,,,,1445353245
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-85,,2015-10-20T12:00:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
B2:3B:7D:58:50:F5,2015-10-20T12:00:27-03:00,Unknown,-93,,2015-10-20T12:00:42-03:00,001,,,,,1445353245
E8:91:20:C3:E4:1F,2015-10-20T11:52:08-03:00,Unknown,-83,"redelocal,Lucco Espinheiro,DINHA_GVT,O Camarada Espinheiro,TOMASELLI_NET,Carlinhos Cabelereiro,CLARO-WIFI,GVT-E25C,TIM Wi-Fi SIM,VIVO-WIFI",2015-10-20T12:00:33-03:00,001,,,,,1445353245
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-83,SODET,2015-10-20T12:00:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-79,SODET,2015-10-20T12:00:38-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
58:A2:B5:DE:59:D3,2015-10-20T11:54:33-03:00,LG Electronics,-73,,2015-10-20T12:00:37-03:00,001,,,,,1445353245
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-63,,2015-10-20T12:00:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T12:00:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T12:00:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-51,SODET,2015-10-20T12:00:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-51,SODET,2015-10-20T12:00:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T12:00:43-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-53,,2015-10-20T12:00:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353245
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-81,SODET,2015-10-20T12:00:51-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
C0:65:99:28:23:7A,2015-10-20T12:00:45-03:00,"Samsung Electronics Co.,Ltd",-89,Oi WiFi Fon,2015-10-20T12:00:51-03:00,001,52:91:F9:DE:71:C6,"",,,1445353256
68:94:23:F6:A4:53,2015-10-20T10:30:31-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-87,sgpNET,2015-10-20T12:00:43-03:00,001,,,,,1445353256
00:22:FB:52:E4:F6,2015-10-20T10:30:33-03:00,Intel Corporate,-87,sgpNET,2015-10-20T12:00:47-03:00,001,,,,,1445353256
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-87,SODET,2015-10-20T12:00:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
10:D5:42:10:01:BD,2015-10-20T11:55:48-03:00,"Samsung Electronics Co.,Ltd",-85,ConectaRecife,2015-10-20T12:00:49-03:00,001,,,,,1445353256
E8:91:20:C3:E4:1F,2015-10-20T11:52:08-03:00,Unknown,-81,"redelocal,Lucco Espinheiro,DINHA_GVT,O Camarada Espinheiro,TOMASELLI_NET,Carlinhos Cabelereiro,CLARO-WIFI,GVT-E25C,TIM Wi-Fi SIM,VIVO-WIFI",2015-10-20T12:00:50-03:00,001,,,,,1445353256
50:B7:C3:C8:BA:DE,2015-10-20T11:50:50-03:00,"Samsung Electronics CO., LTD",-79,sgpNET,2015-10-20T12:00:48-03:00,001,,,,,1445353256
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-77,SODET,2015-10-20T12:00:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
16:34:A6:C5:A4:24,2015-10-20T12:00:48-03:00,Unknown,-79,,2015-10-20T12:00:48-03:00,001,,,,,1445353256
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T12:00:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-57,,2015-10-20T12:00:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-51,SODET,2015-10-20T12:00:53-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-53,SODET,2015-10-20T12:00:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-49,,2015-10-20T12:00:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T12:00:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353256
34:FC:EF:D2:57:E3,2015-10-20T10:33:33-03:00,Unknown,-91,sgpNET,2015-10-20T12:01:01-03:00,001,,,,,1445353266
98:D6:F7:86:CC:1B,2015-10-20T12:00:55-03:00,LG Electronics,-89,,2015-10-20T12:00:55-03:00,001,,,,,1445353266
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-89,SODET,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-89,SODET,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-85,,2015-10-20T12:00:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
DC:2B:61:2F:1D:87,2015-10-20T11:45:49-03:00,Apple,-83,"HWF3C41,RAIZES_INT,VIVO Wi-Fi,UH 02,DH01,DH02,FAC,DH03,GVT-6DFB,Ordones Clientes",2015-10-20T12:00:55-03:00,001,,,,,1445353266
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-65,,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-61,,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-51,,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-53,SODET,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-47,,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-49,SODET,2015-10-20T12:00:59-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T12:01:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353266
40:B0:FA:97:D1:CD,2015-10-20T10:31:33-03:00,LG Electronics,-91,,2015-10-20T12:02:35-03:00,001,,,,,1445353367
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-81,,2015-10-20T12:02:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-87,sgpNET,2015-10-20T12:02:35-03:00,001,,,,,1445353367
0C:74:C2:BF:BD:50,2015-10-20T11:51:48-03:00,Apple,-83,"EDNILZA,AndroidAP,Paco Real,NGPD,ARIES*,hotspot,INCUBADORA,PACOALFANDEGA,Qualcomm,LUA JU 2015",2015-10-20T12:02:36-03:00,001,,,,,1445353367
A8:BB:CF:89:6E:E9,2015-10-20T11:52:35-03:00,Apple,-77,,2015-10-20T12:02:39-03:00,001,,,,,1445353367
CC:3A:61:A0:0A:B9,2015-10-20T12:02:37-03:00,"SAMSUNG ELECTRO MECHANICS CO., LTD.",-83,,2015-10-20T12:02:37-03:00,001,,,,,1445353367
B2:3B:7D:58:50:F5,2015-10-20T12:00:27-03:00,Unknown,-81,,2015-10-20T12:02:33-03:00,001,,,,,1445353367
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-79,SODET,2015-10-20T12:02:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T12:02:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-57,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T12:02:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-53,,2015-10-20T12:02:36-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-57,,2015-10-20T12:02:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-51,SODET,2015-10-20T12:02:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-49,SODET,2015-10-20T12:02:35-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T12:02:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353367
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-89,,2015-10-20T12:02:46-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
B2:3B:7D:58:50:F5,2015-10-20T12:00:27-03:00,Unknown,-83,,2015-10-20T12:02:51-03:00,001,,,,,1445353377
E8:91:20:C3:E4:1F,2015-10-20T11:52:08-03:00,Unknown,-87,"CLARO-WIFI,Petiscar bar,Vivo-Internet-B984,GVT-E25C,O Camarada Espinheiro,Lucco Espinheiro,DINHA_GVT,EMPORIO,Espinheiro Palace,Carlinhos Cabelereiro",2015-10-20T12:02:46-03:00,001,,,,,1445353377
A8:BB:CF:89:6E:E9,2015-10-20T11:52:35-03:00,Apple,-83,,2015-10-20T12:02:50-03:00,001,,,,,1445353377
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-75,SODET,2015-10-20T12:02:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-65,,2015-10-20T12:02:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T12:02:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-53,,2015-10-20T12:02:49-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-51,SODET,2015-10-20T12:02:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-49,SODET,2015-10-20T12:02:51-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T12:02:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353377
98:D6:F7:86:CC:1B,2015-10-20T12:00:55-03:00,LG Electronics,-89,,2015-10-20T12:03:02-03:00,001,,,,,1445353387
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-89,,2015-10-20T12:02:55-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
50:B7:C3:C8:BA:DE,2015-10-20T11:50:50-03:00,"Samsung Electronics CO., LTD",-87,sgpNET,2015-10-20T12:02:56-03:00,001,,,,,1445353387
DC:2B:61:2F:1D:87,2015-10-20T11:45:49-03:00,Apple,-83,"DH02,DH03,GVT-6DFB,kaiada2,FAC,VIVO Wi-Fi,Uh 01,Restaurante Caro\u00C3\u00A1,UH 02,DH01",2015-10-20T12:02:58-03:00,001,,,,,1445353387
A8:BB:CF:89:6E:E9,2015-10-20T11:52:35-03:00,Apple,-79,,2015-10-20T12:03:01-03:00,001,,,,,1445353387
22:0E:2E:42:90:DF,2015-10-20T12:02:54-03:00,Unknown,-79,,2015-10-20T12:02:54-03:00,001,,,,,1445353387
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-77,SODET,2015-10-20T12:02:53-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T12:03:03-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
C8:6F:1D:0E:47:96,2015-10-20T10:46:03-03:00,Apple,-61,IKW-WIFI,2015-10-20T12:02:53-03:00,001,,,,,1445353387
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-53,,2015-10-20T12:02:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T12:03:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-49,SODET,2015-10-20T12:03:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-49,SODET,2015-10-20T12:02:56-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T12:03:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353387
4A:63:70:99:77:F3,2015-10-20T12:03:02-03:00,Unknown,-81,,2015-10-20T12:03:02-03:00,001,,,,,1445353387
E4:90:7E:8A:20:A6,2015-10-20T10:49:30-03:00,Unknown,-73,"Branca cabelos.com,Teatro_Mamulengo 3224-1500,Vanessa-e-Milson...,RioMar,ConectaRecife,fullmetal,TA-LISO-USA-Aiiii.,RecifeLink_Nadir,Baratinho do Bode,""recife. pe """,2015-10-20T15:20:22-03:00,001,,,,,1445365233
60:BE:B5:96:0C:DB,2015-10-20T11:03:05-03:00,Motorola Mobility LLC,-65,"Rangel wifi 2,rafael,HELIO,Tavares Wi-Fi,SODET,genomika-sala02,freda,Nexos_2,Rangel wifi,GVT-9F6F",2015-10-20T15:20:20-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-65,"SODET,IKW-WIFI",2015-10-20T15:20:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-63,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T15:20:23-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-65,SODET,2015-10-20T15:20:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
A0:99:9B:64:0F:23,2015-10-20T11:50:40-03:00,Unknown,-55,"SODET,IKW-WIFI",2015-10-20T15:20:28-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T15:20:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-49,SODET,2015-10-20T15:20:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T15:20:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365233
DC:A9:71:1D:78:A1,2015-10-20T10:32:49-03:00,Intel Corporate,-89,sgpNET,2015-10-20T15:20:39-03:00,001,,,,,1445365243
F0:25:B7:8B:9E:28,2015-10-20T10:59:08-03:00,"Samsung Electro Mechanics co., LTD.",-71,,2015-10-20T15:20:39-03:00,001,,,,,1445365243
CC:C3:EA:1B:E6:B1,2015-10-20T15:20:31-03:00,Motorola Mobility LLC,-89,,2015-10-20T15:20:31-03:00,001,,,,,1445365243
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-77,sgpNET,2015-10-20T15:20:34-03:00,001,,,,,1445365243
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-63,"SODET,IKW-WIFI",2015-10-20T15:20:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-63,SODET,2015-10-20T15:20:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T15:20:34-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
A0:99:9B:64:0F:23,2015-10-20T11:50:40-03:00,Unknown,-53,"SODET,IKW-WIFI",2015-10-20T15:20:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-49,,2015-10-20T15:20:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-51,SODET,2015-10-20T15:20:39-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T15:20:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-51,SODET,2015-10-20T15:20:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-39,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T15:20:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T15:20:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445365243
B8:09:8A:A4:02:88,2015-10-20T15:20:30-03:00,Unknown,-1,,2015-10-20T15:20:30-03:00,001,C8:3A:35:23:6F:F0,SDEC,,,1445365243
FC:DB:B3:4D:A3:11,2015-10-20T15:20:38-03:00,"Murata Manufacturing Co., Ltd.",-89,TIM Wi-Fi SIM,2015-10-20T15:20:38-03:00,001,,,,,1445365243
50:B7:C3:C8:BA:DE,2015-10-20T11:50:50-03:00,"Samsung Electronics CO., LTD",-81,sgpNET,2015-10-20T15:20:50-03:00,001,,,,,1445365253
